.\pictureDatabase\img (180).jpg~4896,53,0,0,3947,829,0,0,294,54,0,0,0,0,0,0,30,15,0,0,800,4912,40,0,994,4894,858,1,64,185,53,0,0,0,0,0,0,195,19,0,2,1161,4356,43,19,655,2377,343,0,0,0,0,0,0,0,0,0,0,71,10,0,1,476,3653
.\pictureDatabase\img (181).jpg~4193,63,0,0,2774,1299,1,0,329,118,1,0,0,0,0,0,14,2,0,0,269,5151,90,0,634,6381,1970,1,27,227,76,1,0,0,0,0,0,92,40,0,1,650,5673,82,3,396,2373,446,0,0,0,0,0,0,0,0,0,0,29,13,0,0,139,2742
.\pictureDatabase\img (182).jpg~6004,0,0,0,7827,434,0,0,210,7,0,0,0,0,0,0,1,0,0,0,2523,2737,1,0,2390,6271,221,0,217,93,15,0,0,0,0,0,1,12,0,0,41,1388,1118,0,106,710,2289,169,0,0,0,0,0,0,0,0,0,0,9,0,1,11,574,920
.\pictureDatabase\img (183).jpg~4078,33,0,0,4372,1519,0,0,195,31,0,0,0,0,0,0,105,9,0,0,1210,7127,52,0,817,4511,728,0,73,75,19,0,0,0,0,0,1,473,21,0,6,1375,3796,48,73,399,1655,316,0,0,0,0,0,0,0,0,0,0,275,16,0,17,467,2408
.\pictureDatabase\img (184).jpg~7395,27,0,0,2338,223,0,0,58,6,0,0,0,0,0,0,73,9,0,0,1098,3214,50,0,1718,9189,567,0,21,45,10,0,0,0,0,0,0,158,52,0,1,1414,4548,5,6,331,2206,162,0,0,0,0,0,0,0,0,0,1,109,6,0,0,422,838
.\pictureDatabase\img (185).jpg~1887,246,0,0,806,3357,0,0,5,195,0,0,0,0,0,0,28,24,0,0,116,8317,153,0,4,3916,3015,0,0,45,122,0,0,0,0,0,0,1030,152,0,0,467,9010,138,0,16,719,290,0,0,0,0,0,0,0,0,7,52,257,71,8,9,170,1668
.\pictureDatabase\img (186).jpg~11481,142,0,0,952,110,0,0,0,0,0,0,0,0,0,0,663,42,0,0,5308,7883,131,0,15,78,53,0,0,0,0,0,0,0,0,0,17,474,32,0,3,552,1722,193,0,0,10,52,0,0,0,0,0,0,0,0,0,5,23,18,0,0,24,6317
.\pictureDatabase\img (187).jpg~6618,160,0,0,2587,1987,1,0,29,12,0,0,0,0,0,0,87,3,0,0,397,6590,473,0,272,3117,1935,0,0,1,0,0,0,0,0,0,1,419,24,0,35,927,5278,265,17,71,978,554,0,0,0,0,0,0,0,0,0,35,372,30,3,16,235,2771
.\pictureDatabase\img (188).jpg~12641,100,0,0,909,1365,0,0,0,0,0,0,0,0,0,0,10,3,0,0,72,8350,362,0,0,172,670,0,0,0,0,0,0,0,0,0,0,86,9,0,0,253,5868,55,0,1,545,318,0,0,0,0,0,0,0,0,0,9,181,2,0,0,632,3687
.\pictureDatabase\img (189).jpg~5892,3,0,0,5752,2564,0,0,107,164,1,1,0,0,0,1,27,0,0,0,1155,3921,0,0,270,7556,1469,6,6,63,85,10,0,0,0,0,0,139,0,0,0,1645,1961,10,14,339,1742,446,0,0,0,0,0,0,0,0,0,4,71,1,0,8,218,649
.\pictureDatabase\img (19).jpg~13431,648,12,0,1597,851,404,1,23,28,189,32,0,0,143,604,690,264,1,0,917,5588,772,11,122,1246,642,96,0,23,137,396,0,0,0,0,9,831,74,0,2,497,2330,606,1,121,647,392,0,0,0,0,0,0,0,0,0,51,280,25,0,10,323,1233
.\pictureDatabase\img (190).jpg~3357,40,0,0,3371,5694,18,0,56,883,79,1,0,0,0,0,3,0,0,0,204,2512,35,0,41,2931,3318,37,0,299,1630,143,0,0,0,0,0,23,1,0,0,365,3901,121,0,42,2330,1463,0,0,0,0,0,0,0,0,0,0,90,6,0,0,307,2999
.\pictureDatabase\img (191).jpg~9881,8,0,0,5638,2501,0,0,13,103,0,0,0,0,0,0,2,0,0,0,226,3779,12,0,96,4706,762,0,0,4,5,0,0,0,0,0,0,47,3,0,0,911,4487,5,0,21,955,153,0,0,0,0,0,0,0,0,0,1,271,4,0,0,410,1296
.\pictureDatabase\img (192).jpg~6381,98,0,0,4652,1290,0,0,8,0,0,0,0,0,0,0,224,8,0,0,1602,7344,157,0,284,2909,1047,0,0,0,0,0,0,0,0,0,7,661,11,0,71,1788,3613,214,3,142,343,402,0,0,0,0,0,0,0,0,0,11,310,4,0,5,213,2498
.\pictureDatabase\img (193).jpg~9815,28,0,0,1731,195,0,0,2,33,0,0,0,0,0,0,190,6,0,0,1240,3801,25,0,0,1323,958,0,0,7,46,0,0,0,0,0,1,192,1,0,2,554,6432,4,0,9,2038,931,0,0,0,0,0,0,0,0,0,0,90,4,0,0,888,5754
.\pictureDatabase\img (194).jpg~7670,8,0,0,1925,109,0,0,3,8,0,0,0,0,0,0,114,4,0,0,809,3582,56,0,18,1713,834,0,0,2,10,0,0,0,0,0,0,225,9,0,0,709,4493,19,0,75,2682,1468,0,0,0,0,0,0,0,0,0,0,199,3,0,0,2176,7377
.\pictureDatabase\img (195).jpg~9248,16,0,0,2625,173,0,0,14,13,0,0,0,0,0,0,73,5,0,0,663,3007,23,0,37,1634,681,0,0,2,2,0,0,0,0,0,6,216,4,0,6,1011,4562,4,0,17,2629,1350,0,0,0,0,0,0,0,0,0,0,197,4,0,0,1528,6550
.\pictureDatabase\img (196).jpg~7169,239,0,0,1426,733,2,0,51,7,0,0,0,0,0,0,504,14,0,0,1769,8099,172,0,459,1827,1648,0,8,7,1,0,0,0,0,0,0,901,6,0,1,1661,4209,29,8,75,1116,360,0,0,0,0,0,0,0,0,0,0,15,1,0,1,150,3632
.\pictureDatabase\img (197).jpg~7379,161,0,0,59,61,0,0,0,0,0,0,0,0,0,0,650,112,0,0,514,6184,23,0,1,145,34,0,0,0,0,0,0,0,0,0,1,1030,9,0,1,1539,7130,20,0,7,205,23,0,0,0,0,0,0,0,0,0,3,1456,32,0,8,2218,7295
.\pictureDatabase\img (198).jpg~16345,11,0,0,432,121,0,0,0,1,0,0,0,0,0,0,165,14,0,0,974,3374,20,0,2,171,80,0,0,0,0,0,0,0,0,0,69,2011,14,0,0,1350,2474,19,0,0,66,17,0,0,0,0,0,0,0,0,0,51,1324,3,0,0,3332,3860
.\pictureDatabase\img (199).jpg~11894,20,0,0,3209,564,0,0,75,61,1,0,0,0,0,0,246,5,0,0,2330,5226,8,0,213,1562,126,0,10,2,3,0,5,0,0,0,8,300,6,0,5,1732,4174,23,12,113,612,60,0,0,0,0,0,3,0,0,0,14,210,32,1,9,681,2745
.\pictureDatabase\img (2).jpg~13348,1615,0,0,1355,382,0,0,0,0,0,0,0,0,0,0,40,34,0,0,1151,5055,589,0,74,437,346,5,0,0,0,0,0,0,0,0,0,58,34,0,4,290,1758,630,3,3,28,1212,0,0,0,0,0,0,0,0,0,1,186,14,0,6,186,7456
.\pictureDatabase\img (20).jpg~13161,915,12,0,1267,695,254,0,6,31,122,17,0,0,104,263,773,518,2,0,1011,5593,757,10,111,1082,501,105,0,4,167,494,0,0,0,0,18,886,139,0,2,736,2614,566,0,114,605,441,0,0,0,0,0,2,0,0,0,74,414,104,0,14,343,1253
.\pictureDatabase\img (200).jpg~7089,29,0,0,2336,269,0,0,160,9,0,0,0,0,0,0,173,3,0,0,1088,3740,46,0,1052,1580,346,0,66,6,4,0,1,0,0,0,88,1313,24,0,9,1326,7283,85,21,122,773,221,0,0,0,0,0,0,0,0,0,2,472,9,0,3,2030,4522
.\pictureDatabase\img (201).jpg~5334,22,0,0,3731,1438,0,0,262,36,0,0,0,0,0,0,316,6,0,0,1056,4585,18,0,757,3535,1916,3,7,9,18,0,0,0,0,0,0,309,8,0,1,973,5186,99,0,89,1147,571,0,0,0,0,0,0,0,0,0,0,548,14,0,0,416,3890
.\pictureDatabase\img (202).jpg~5282,7,0,0,2742,813,0,0,1476,40,0,0,0,0,0,0,163,7,0,0,819,3808,8,0,1703,3181,703,3,72,80,51,0,0,0,0,0,0,251,8,0,4,950,6491,107,6,94,513,523,0,0,0,0,0,0,0,0,0,0,702,24,0,0,663,5006
.\pictureDatabase\img (203).jpg~6801,11,0,0,3772,1653,0,0,19,15,0,0,0,0,0,0,25,0,0,0,667,3987,12,0,173,1616,599,0,0,0,0,0,0,0,0,0,2,97,1,0,0,755,5198,25,0,1,204,76,0,0,0,0,0,0,0,0,0,0,424,24,0,0,976,9167
.\pictureDatabase\img (204).jpg~4767,11,0,0,741,109,0,0,240,20,0,0,0,0,0,0,71,7,0,0,550,6144,14,0,392,1424,605,2,19,37,48,1,6,5,0,0,1,520,14,0,0,1173,9552,283,0,22,494,956,0,0,0,0,0,0,0,0,0,1,1295,15,0,0,1313,5448
.\pictureDatabase\img (205).jpg~28122,2,0,0,168,105,39,0,10,80,374,24,0,2,12,4,1274,0,0,0,1346,383,0,0,1334,222,8,0,18,28,29,0,29,0,0,0,64,80,3,0,1687,208,56,0,43,36,21,0,34,1,0,0,69,116,0,0,2,56,98,0,0,4,91,18
.\pictureDatabase\img (206).jpg~17596,274,0,0,356,323,0,0,0,0,0,0,0,0,0,0,286,3,0,0,771,3004,26,0,0,34,34,0,0,0,0,0,0,0,0,0,37,627,0,0,16,2677,5521,6,0,0,16,13,0,0,0,0,0,0,0,0,0,5,1136,0,0,7,1596,1936
.\pictureDatabase\img (207).jpg~21150,8,0,0,1695,401,0,0,0,0,0,0,0,0,0,0,2723,22,0,0,1800,3649,22,0,0,11,85,0,0,0,0,0,2074,6,0,0,1047,1459,0,0,0,42,50,8,0,0,0,0,0,0,0,0,5,40,0,0,0,3,0,0,0,0,0,0
.\pictureDatabase\img (208).jpg~15826,504,0,0,664,1759,0,0,0,0,0,0,0,0,0,0,3896,230,0,0,226,3195,308,0,38,45,240,0,0,0,0,0,5110,315,0,0,34,388,5,0,15,54,419,24,0,0,22,32,0,0,0,0,0,6,0,0,0,0,6,2,0,0,31,2906
.\pictureDatabase\img (209).jpg~6757,36,0,0,1579,286,0,0,5,4,0,0,0,0,0,0,1783,33,0,0,2840,12397,233,0,49,1289,445,0,0,12,0,0,517,48,0,0,52,1271,35,0,0,1259,3811,246,0,13,112,210,114,66,0,0,17,223,8,0,0,6,40,2,0,0,6,496
.\pictureDatabase\img (21).jpg~5585,924,0,0,338,616,0,0,0,0,0,0,0,0,0,0,149,35,0,0,1307,7567,3278,0,981,776,750,0,0,0,0,0,0,0,0,0,23,175,32,0,713,1908,3636,48,215,709,399,21,0,0,0,0,0,0,0,0,5,7,756,6,8,79,2545,2709
.\pictureDatabase\img (210).jpg~15511,14,0,0,373,92,0,0,0,0,0,0,0,0,0,0,6455,8,0,0,3305,3564,65,0,0,90,276,0,0,0,0,0,2072,8,0,0,32,82,3,0,0,39,1170,109,0,0,18,454,1475,10,0,0,167,93,0,0,0,2,3,0,0,0,0,810
.\pictureDatabase\img (211).jpg~5487,2074,0,0,157,1293,54,0,0,0,0,0,0,0,0,0,624,6,0,0,3212,22755,153,0,0,7,34,0,0,0,0,0,0,0,0,0,0,414,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.\pictureDatabase\img (212).jpg~3638,7,0,0,3098,303,0,0,16,0,0,0,0,0,0,0,574,5,0,0,2332,3881,21,0,1731,5296,619,0,31,11,6,0,453,1,0,0,74,119,10,0,196,3122,4250,85,89,906,2523,279,178,81,0,0,57,114,43,0,43,30,113,8,58,56,393,1450
.\pictureDatabase\img (213).jpg~9395,78,13,5,6448,830,9,8,30,6,0,0,0,0,0,0,714,77,4,0,2891,4332,166,19,706,2428,327,12,5,4,1,0,445,23,1,0,93,271,64,0,119,455,1125,148,38,77,119,49,223,225,0,0,57,65,14,0,33,30,425,12,45,31,154,3451
.\pictureDatabase\img (214).jpg~5038,166,0,0,1675,98,0,0,0,0,0,0,0,0,0,0,508,2,0,0,2516,3675,4,0,209,3766,368,0,2,397,21,0,498,0,0,0,76,1473,3,0,168,2582,3798,6,124,735,5404,242,185,0,0,0,8,1,0,0,1,98,116,3,0,25,654,1655
.\pictureDatabase\img (215).jpg~4306,81,0,0,995,34,0,0,1,0,0,0,0,0,0,0,373,9,0,0,952,3885,382,0,145,2116,845,0,0,0,0,0,72,3,0,0,63,779,61,0,128,1392,13432,1345,5,1,81,723,46,1,0,0,59,29,0,0,30,5,41,36,16,3,51,3774
.\pictureDatabase\img (216).jpg~4084,95,0,0,4016,264,0,0,48,2,0,0,0,0,0,0,529,177,0,0,1349,7686,202,0,840,5151,666,0,25,64,1,0,162,13,0,0,5,989,572,0,3,804,4652,178,16,421,1112,440,32,12,0,0,0,10,0,0,0,0,44,19,0,1,150,1466
.\pictureDatabase\img (217).jpg~3263,90,0,0,1799,466,0,0,199,4,0,0,0,0,0,0,811,25,0,0,696,2753,47,0,2449,5194,1889,0,248,130,22,0,690,14,0,0,19,756,22,0,51,1180,4183,162,61,474,3369,1816,291,42,0,0,9,11,7,0,0,2,90,3,1,14,152,2796
.\pictureDatabase\img (218).jpg~5008,37,30,1,2039,65,18,42,8,0,0,2,0,0,0,0,412,1,0,0,1553,2907,97,22,265,1695,57,52,9,50,4,0,15,0,0,0,188,524,18,1,36,1864,13767,332,11,446,802,113,9,0,0,0,60,6,0,0,130,108,843,28,120,28,769,1708
.\pictureDatabase\img (219).jpg~5689,100,0,0,2654,874,6,3,211,16,0,0,0,0,0,0,694,21,0,0,2444,6272,212,5,1291,2495,1444,1,84,79,18,0,158,1,0,0,316,304,18,0,166,1209,3226,274,130,382,616,871,50,0,0,0,40,11,0,0,30,39,80,5,58,62,366,3275
.\pictureDatabase\img (22).jpg~11670,467,0,0,388,841,8,0,0,4,11,0,0,0,0,0,446,24,0,0,613,5351,924,0,0,144,758,3,0,0,0,1,4,2,0,0,124,2065,70,0,0,911,5876,1615,0,0,62,991,0,0,0,0,0,40,0,0,0,561,607,11,0,0,111,1597
.\pictureDatabase\img (220).jpg~7884,45,0,0,1015,56,0,0,15,4,0,0,0,0,0,0,472,6,0,0,1959,5442,18,0,83,437,29,0,0,0,0,0,0,0,0,0,13,352,3,0,8,2320,7409,256,0,7,553,481,0,0,0,0,0,0,0,0,0,0,199,16,0,0,1396,5822
.\pictureDatabase\img (221).jpg~6845,47,0,0,793,59,0,0,19,1,0,0,0,0,0,0,505,10,0,0,1781,5249,8,0,133,467,19,0,0,0,0,0,0,0,0,0,9,566,6,0,38,2332,6796,162,0,20,528,410,0,0,0,0,0,0,0,0,0,3,328,27,0,1,1823,7315
.\pictureDatabase\img (222).jpg~6712,25,0,0,5864,467,0,0,25,6,0,0,0,0,0,0,8,2,0,0,1886,4852,42,0,466,4397,148,0,0,15,2,0,0,0,0,0,0,108,16,0,2,1428,6732,54,0,143,583,90,0,0,0,0,0,0,0,0,0,0,92,7,0,0,462,1666
.\pictureDatabase\img (223).jpg~7161,2,0,0,4663,221,0,0,399,27,0,0,0,0,0,0,785,2,0,0,2153,2844,6,0,2505,4977,271,0,13,29,8,0,0,0,0,0,64,865,9,0,328,4056,2500,22,95,414,833,71,0,0,0,0,0,0,0,0,0,0,24,1,0,35,184,733
.\pictureDatabase\img (224).jpg~4878,35,0,0,4317,196,0,0,1079,588,0,0,0,0,0,0,57,2,0,0,2753,6794,162,0,916,4981,133,0,23,329,22,0,0,0,0,0,4,206,9,0,19,2212,3727,2,1,78,295,4,0,0,0,0,0,0,0,0,1,6,168,4,0,21,802,1476
.\pictureDatabase\img (225).jpg~10403,39,0,0,3075,141,0,0,309,76,0,0,0,0,0,0,52,6,0,0,1922,7767,71,0,691,3500,42,0,3,33,4,0,0,0,0,0,1,497,31,0,25,2559,3662,7,1,45,35,4,0,0,0,0,0,0,0,0,2,6,185,0,2,25,233,846
.\pictureDatabase\img (226).jpg~3840,33,0,0,602,21,0,0,0,0,0,0,0,0,0,0,25,7,0,0,1744,7195,56,0,62,1623,75,0,0,0,0,0,0,0,0,0,0,206,12,0,0,2029,14374,198,0,0,292,183,0,0,0,0,0,0,0,0,0,1,326,19,0,0,615,2762
.\pictureDatabase\img (227).jpg~3241,44,0,0,430,30,0,0,0,0,0,0,0,0,0,0,13,3,0,0,1373,7050,126,0,40,1720,85,0,0,0,0,0,0,0,0,0,0,133,44,0,0,1879,16066,262,0,0,345,336,0,0,0,0,0,0,0,0,0,0,229,19,0,0,421,2411
.\pictureDatabase\img (228).jpg~10779,141,0,0,5175,1040,0,0,9,3,0,0,0,0,0,0,42,6,0,0,472,8479,324,0,89,574,861,0,0,0,0,0,0,0,0,0,1,408,20,0,1,1093,5428,39,0,0,45,55,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1209
.\pictureDatabase\img (229).jpg~1688,2,0,0,165,6,0,0,0,0,0,0,0,0,0,0,376,15,0,0,1030,3683,48,0,49,478,340,0,0,0,0,0,1060,0,0,0,1395,867,37,0,454,1969,16777,441,11,0,133,564,22,0,0,0,771,3,0,0,1673,57,88,1,1701,85,75,236
.\pictureDatabase\img (23).jpg~6730,68,0,0,4,46,20,0,0,0,2,0,0,0,0,0,3164,660,0,0,140,4428,106,0,0,20,206,0,0,0,0,0,586,169,0,0,48,2719,375,0,1,282,4683,430,0,0,2,1634,186,228,0,0,48,397,77,0,1,19,73,7,0,1,13,8727
.\pictureDatabase\img (230).jpg~12672,35,0,0,4055,322,0,0,164,0,0,0,0,0,0,0,104,6,0,0,2546,2774,30,0,3359,1577,315,0,178,19,17,0,0,0,0,0,13,159,4,0,445,1282,1799,21,1061,277,691,239,0,0,0,0,0,0,0,0,25,6,111,18,218,47,392,1319
.\pictureDatabase\img (231).jpg~5421,14,0,0,4780,293,0,0,165,7,0,0,0,0,0,0,363,6,0,0,1952,6768,47,0,1024,4304,938,0,0,0,0,0,660,0,0,0,766,180,1,0,116,1391,3626,46,0,78,803,233,17,0,0,0,290,0,0,0,319,11,23,2,29,10,173,1444
.\pictureDatabase\img (232).jpg~15208,44,3,0,5878,113,1,0,153,1,0,0,0,0,0,0,649,9,0,0,1412,694,5,0,1375,811,47,0,19,4,0,0,435,0,0,0,458,1003,28,0,304,137,296,3,30,12,27,2,309,0,0,0,941,289,2,0,988,225,1634,55,2243,44,85,324
.\pictureDatabase\img (233).jpg~12478,91,8,0,6073,693,0,0,188,53,0,0,0,0,0,0,2263,143,0,0,869,1587,37,0,714,1274,351,1,0,2,9,0,420,5,0,0,239,1097,266,0,343,82,582,44,16,29,95,7,265,0,0,0,833,164,28,0,1301,35,882,530,1841,205,31,126
.\pictureDatabase\img (234).jpg~2390,308,0,0,1241,388,0,0,1,3,2,0,0,0,0,0,215,2,0,0,3478,4449,269,0,2542,4510,257,0,2,1,3,0,0,0,0,0,48,445,7,0,270,6397,3740,32,96,940,1453,79,0,0,0,0,0,1,0,0,4,73,364,7,3,76,1453,751
.\pictureDatabase\img (235).jpg~3878,21,0,0,35,12,0,0,0,0,0,0,0,0,0,0,789,1,0,0,2032,8897,114,0,0,44,140,0,0,0,0,0,0,0,0,0,165,415,13,0,0,521,16245,51,0,0,9,16,0,0,0,0,0,0,0,0,0,0,6,2,0,0,21,2873
.\pictureDatabase\img (236).jpg~4305,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,266,2,0,0,857,12650,22,0,0,115,78,0,0,0,0,0,0,0,0,0,0,456,22,0,0,1823,9516,68,0,0,3,170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5905
.\pictureDatabase\img (237).jpg~5769,40,0,0,35,47,0,0,0,0,0,0,0,0,0,0,615,3,0,0,844,10570,133,0,0,27,12,0,0,0,0,0,0,0,0,0,0,438,41,0,0,804,7824,21,0,0,6,27,0,0,0,0,0,0,0,0,0,0,104,0,0,0,166,8774
.\pictureDatabase\img (238).jpg~4174,58,0,0,67,30,0,0,0,0,0,0,0,0,0,0,233,13,0,0,1115,8184,338,0,0,25,167,0,0,0,0,0,0,0,0,0,43,381,36,0,0,421,16062,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,9,4892
.\pictureDatabase\img (239).jpg~6689,25,0,0,18,15,0,0,0,0,0,0,0,0,0,0,846,5,0,0,2976,6637,40,0,125,158,41,0,0,0,0,0,0,0,0,0,0,731,21,0,71,2306,5433,182,9,41,132,119,0,0,0,0,0,0,0,0,0,0,367,22,0,0,526,8765
.\pictureDatabase\img (24).jpg~7703,577,0,0,65,604,0,0,0,0,0,0,0,0,0,0,1682,354,0,0,561,8351,394,0,0,8,2199,21,0,0,0,0,0,1,0,0,32,552,76,0,0,44,844,4046,0,0,1,2023,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6160
.\pictureDatabase\img (240).jpg~31395,334,0,0,13,105,0,0,0,0,0,0,0,0,0,0,1213,17,0,0,384,2278,31,0,0,1,12,0,0,0,0,0,0,0,0,0,21,14,4,0,0,32,257,21,0,0,4,5,0,0,0,0,1,0,0,0,2,13,4,2,0,1,5,131
.\pictureDatabase\img (241).jpg~1689,1,0,0,3559,25,0,0,21,1,0,0,0,0,0,0,31,3,0,0,1350,4389,39,0,1096,15557,42,0,1,0,1,0,2,0,0,0,1,142,28,0,0,3973,2471,31,1,824,294,39,1,8,0,0,0,9,0,0,1,8,33,9,1,5,82,532
.\pictureDatabase\img (242).jpg~225,2,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,8258,2902,6,0,3601,4500,15,0,0,0,0,0,0,0,0,0,0,10,2,0,454,4576,3248,104,44,536,681,91,0,0,0,0,0,0,0,0,0,0,120,279,0,8,336,3919
.\pictureDatabase\img (243).jpg~332,0,0,0,1148,3,0,0,3,0,0,0,0,0,0,0,2,1,0,0,2055,6162,5,0,1490,16091,64,0,0,33,1,0,0,0,0,0,0,95,7,0,0,5543,2261,1,0,353,543,1,0,0,0,0,0,0,0,0,0,7,12,0,0,0,42,45
.\pictureDatabase\img (244).jpg~1782,8,0,0,1390,25,0,0,1,0,0,0,0,0,0,0,414,0,0,0,9400,3544,18,0,1821,5959,20,0,0,1,0,0,0,0,0,0,2,287,16,0,25,3959,619,6,4,4514,521,11,0,0,0,0,0,0,0,0,0,2,23,0,1,26,36,1865
.\pictureDatabase\img (245).jpg~1761,2,0,0,104,7,0,0,1,0,0,0,0,0,0,0,2449,3,0,0,2652,1550,3,0,3056,7053,2,0,0,5,0,0,0,0,0,0,333,677,2,0,94,6193,379,6,3,8372,683,5,0,0,0,0,0,0,0,0,0,92,127,2,0,104,35,545
.\pictureDatabase\img (246).jpg~6765,0,0,0,2184,0,0,0,0,0,0,0,0,0,0,0,841,1,0,0,6265,1530,13,0,11608,527,46,0,0,0,0,0,0,0,0,0,1,220,3,0,629,1361,2409,10,0,14,45,15,0,0,0,0,0,0,0,0,0,0,99,13,0,0,193,1508
.\pictureDatabase\img (247).jpg~3385,120,0,0,3103,395,0,0,36,0,0,0,0,0,0,0,6,1,0,0,2627,8201,174,0,1862,5601,221,0,1,13,0,0,0,0,0,0,0,31,9,0,1,1825,3907,81,4,139,717,208,0,0,0,0,0,0,0,0,0,0,630,9,0,0,223,2770
.\pictureDatabase\img (248).jpg~1158,4,0,0,1382,3,0,0,2,0,0,0,0,0,0,0,36,0,0,0,10956,3403,8,0,3590,2356,7,0,0,0,0,0,0,0,0,0,16,105,1,0,1080,5238,2251,102,385,936,444,44,0,0,0,0,0,0,0,0,0,2,113,8,3,62,415,2190
.\pictureDatabase\img (249).jpg~1312,2,0,0,139,1,0,0,1,0,0,0,0,0,0,0,109,2,0,0,2474,11792,207,0,117,1623,103,0,2,3,0,0,0,0,0,0,0,459,22,0,11,3365,6799,186,16,428,793,64,0,0,0,0,0,0,0,0,0,0,230,32,0,9,738,5261
.\pictureDatabase\img (25).jpg~4750,519,0,0,2,149,8,0,0,1,9,0,0,0,0,0,5017,388,0,0,697,4079,70,0,0,4,111,0,0,0,0,0,203,15,0,0,399,2630,271,0,0,803,2894,146,0,0,0,4385,18,7,0,0,0,14,2,0,0,15,129,13,0,0,84,8468
.\pictureDatabase\img (250).jpg~27399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,2,0,0,240,149,0,0,0,0,0,0,0,0,0,0,1357,2,0,0,65,1055,0,0,0,461,54,0,0,0,0,0,1030,0,0,0,0,183,1,0,0,678,2484,0,0,0,208,117
.\pictureDatabase\img (251).jpg~4667,22,0,0,513,50,0,0,0,0,0,0,0,0,0,0,476,4,0,0,2823,12850,271,0,0,148,366,0,0,0,0,0,0,0,0,0,1,749,9,0,0,1451,9838,244,0,0,6,143,0,0,0,0,0,0,0,0,0,0,159,1,0,0,192,1317
.\pictureDatabase\img (252).jpg~4774,4,0,0,4779,36,0,0,14,1,0,0,0,0,0,0,812,127,0,0,3885,4877,17,0,1483,1895,106,0,0,1,0,0,2,11,0,0,13,1145,23,0,7,1606,3241,52,0,28,170,70,0,0,0,0,0,2,3,0,0,0,187,15,0,0,476,6438
.\pictureDatabase\img (253).jpg~5471,4,0,0,3616,31,0,0,0,0,0,0,0,0,0,0,145,0,0,0,3691,8277,123,0,305,603,63,0,0,0,0,0,0,0,0,0,1,386,9,0,0,1499,11216,97,0,4,10,27,0,0,0,0,0,0,0,0,0,0,212,5,0,0,123,382
.\pictureDatabase\img (254).jpg~3541,4,0,0,4913,78,0,0,29,0,0,0,0,0,0,0,847,189,0,0,3806,7621,31,0,736,1082,137,0,0,0,0,0,0,11,0,0,5,1130,85,0,2,1964,6150,68,0,2,103,99,0,0,0,0,0,0,4,0,0,0,554,25,0,0,490,2594
.\pictureDatabase\img (255).jpg~3303,10,0,0,1147,87,0,0,0,0,0,0,0,0,0,0,29,5,0,0,2281,9122,290,0,348,6084,253,0,0,61,0,0,0,0,0,0,0,114,60,0,1,2476,4279,46,2,2341,2145,56,0,0,0,0,0,0,0,0,0,0,76,13,0,0,484,1187
.\pictureDatabase\img (256).jpg~10779,1,0,0,8188,39,0,0,4,0,0,0,0,0,0,0,196,0,0,0,6586,6827,1,0,554,1713,16,0,0,0,0,0,0,0,0,0,0,105,1,0,10,498,578,5,2,16,61,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,83
.\pictureDatabase\img (257).jpg~5248,5,0,0,5839,118,0,0,1,0,0,0,0,0,0,0,14,0,0,0,5418,7069,13,0,1132,4605,74,0,2,18,0,0,0,0,0,0,0,95,1,0,2,1641,1453,39,0,821,965,63,0,0,0,0,0,0,0,0,0,0,17,1,0,2,289,1355
.\pictureDatabase\img (258).jpg~19230,1,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,692,2,0,0,4299,633,0,0,1163,141,0,0,0,0,0,0,851,71,0,0,81,927,0,0,804,1608,537,0,76,99,78,0,283,27,0,0,0,60,0,0,0,159,1772,0,0,38,543,674
.\pictureDatabase\img (259).jpg~589,1,0,0,7287,89,0,0,179,0,0,0,0,0,0,0,7,1,0,0,2592,2914,42,0,3269,8844,159,0,24,128,1,0,0,0,0,0,0,25,4,0,7,2049,3302,207,19,893,830,109,0,0,0,0,0,0,0,0,0,0,241,24,0,2,331,2131
.\pictureDatabase\img (26).jpg~7810,3045,4,0,925,1040,466,0,0,0,3,0,0,0,0,0,6220,115,0,0,2222,1018,78,0,1,21,57,2,0,0,0,0,1009,22,0,0,2216,1018,12,0,29,515,1758,3,0,0,35,15,4,3,0,0,24,44,2,0,3,56,1190,2,0,0,3720,1593
.\pictureDatabase\img (260).jpg~731,0,0,0,5583,0,0,0,227,0,0,0,0,0,0,0,27,0,0,0,6811,1180,0,0,7822,1037,0,0,54,8,0,0,0,0,0,0,126,412,0,0,1153,6037,2571,0,37,298,199,0,0,0,0,0,0,0,0,0,0,20,756,2,0,2,987,220
